genus,species,mass_g,kingdom,phylum,class,order,family
Pelturagonia,Pelturagonia cephalum,19.42,Animalia,Chordata,Reptilia,Squamata,Agamidae
Pelturagonia,Pelturagonia nigrilabris,6.179,Animalia,Chordata,Reptilia,Squamata,Agamidae
Pelturagonia,Pelturagonia spiniceps,6.924,Animalia,Chordata,Reptilia,Squamata,Agamidae
Pelusios,Pelusios castaneus,720.0,Animalia,Chordata,Testudines,Testudines,Pelomedusidae
Pelusios,Pelusios castanoides,800.0,Animalia,Chordata,Testudines,Testudines,Pelomedusidae
Pelusios,Pelusios rhodesianus,900.0,Animalia,Chordata,Testudines,Testudines,Pelomedusidae
Pelvicachromis,Pelvicachromis pulcher,18.8,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae
Pempheris,Pempheris adusta,30.14,Animalia,Chordata,Actinopterygii,Perciformes,Pempheridae
Pempheris,Pempheris schomburgkii,7.9,Animalia,Chordata,Actinopterygii,Perciformes,Pempheridae
Penaeopsis,Penaeopsis balssi,18.76,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus aztecus,15.6,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus californiensis,91.34,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus chinensis,76.5,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus indicus,42.99,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus latisulcatus,59.38,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus longistylus,35.0,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus marginatus,59.07,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus merguiensis,50.0,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus monodon,193.3,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus penicillatus,62.6,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus schmitti,2.26,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus semisulcatus,34.07,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penaeus,Penaeus setiferus,1.19,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae
Penelope,Penelope albipennis,1750.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope argyrotis,804.7,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope barbata,991.2,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope dabbenei,1230.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope jacquacu,1533.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope jacucaca,1386.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope marail,882.3,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope montagnii,692.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope obscura,1765.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope ochrogaster,1180.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope ortoni,1180.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope perspicax,1620.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope purpurascens,2053.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelope,Penelope superciliaris,895.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Penelopides,Penelopides affinis,483.3,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Penelopides,Penelopides manillae,466.4,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Penelopides,Penelopides mindorensis,462.1,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Penelopides,Penelopides panini,471.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Penelopides,Penelopides samarensis,483.3,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Penelopina,Penelopina nigra,890.0,Animalia,Chordata,Aves,Galliformes,Cracidae
Peneoenanthe,Peneoenanthe pulverulenta,19.86,Animalia,Chordata,Aves,Passeriformes,Petroicidae
Peneothello,Peneothello bimaculata,25.03,Animalia,Chordata,Aves,Passeriformes,Petroicidae
Peneothello,Peneothello cryptoleuca,18.9,Animalia,Chordata,Aves,Passeriformes,Petroicidae
Peneothello,Peneothello cyanus,24.66,Animalia,Chordata,Aves,Passeriformes,Petroicidae
Peneothello,Peneothello sigillata,22.0,Animalia,Chordata,Aves,Passeriformes,Petroicidae
Penilia,Penilia avirostris,3.255e-05,Animalia,Arthropoda,Branchiopoda,Diplostraca,Sididae
Pennahia,Pennahia argentata,649.8,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae
Pennahia,Pennahia pawak,234.2,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae
Pennatomys,Pennatomys nivalis,110.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Pentaceraster,Pentaceraster cumingi,326.0,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae
Pentaceros,Pentaceros richardsoni,3949.0,Animalia,Chordata,Actinopterygii,Perciformes,Pentacerotidae
Pentacora,Pentacora sphacelata,0.03207,Animalia,Arthropoda,Insecta,Hemiptera,Saldidae
Pentalagus,Pentalagus furnessi,2335.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae
Pentamera,Pentamera pulcherrima,0.09277,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae
Pentanemus,Pentanemus quinquarius,221.1,Animalia,Chordata,Actinopterygii,Perciformes,Polynemidae
Pentanymphon,Pentanymphon antarcticum,0.02482,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae
Pentapodus,Pentapodus nagasakiensis,108.0,Animalia,Chordata,Actinopterygii,Perciformes,Nemipteridae
Pentholaea,Pentholaea albifrons,20.55,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Pentholaea,Pentholaea arnotti,38.5,Animalia,Chordata,Aves,Passeriformes,Muscicapidae
Peprilus,Peprilus crenulatus,66.8,Animalia,Chordata,Actinopterygii,Perciformes,Stromateidae
Peprilus,Peprilus medius,428.0,Animalia,Chordata,Actinopterygii,Perciformes,Stromateidae
Peprilus,Peprilus paru,102.9,Animalia,Chordata,Actinopterygii,Perciformes,Stromateidae
Peprilus,Peprilus triacanthus,473.0,Animalia,Chordata,Actinopterygii,Perciformes,Stromateidae
Peraeospinosus,Peraeospinosus pushkini,0.1,Animalia,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae
Perameles,Perameles bougainville,227.5,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae
Perameles,Perameles eremiana,400.0,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae
Perameles,Perameles gunnii,797.1,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae
Perca,Perca flavescens,449.0,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Perca,Perca fluviatilis,203.0,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Perca,Perca schrenkii,1500.0,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Perccottus,Perccottus glenii,250.0,Animalia,Chordata,Actinopterygii,Perciformes,Odontobutidae
Percichthys,Percichthys trucha,8160.0,Animalia,Chordata,Actinopterygii,Perciformes,Percichthyidae
Percilia,Percilia gillissi,8.9,Animalia,Chordata,Actinopterygii,Perciformes,Perciliidae
Percina,Percina bimaculata,13.5,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina brevicauda,13.5,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina caprodes,31.55,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina copelandi,2.7,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina crypta,2.8,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina evides,6.7,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina macrocephala,13.5,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina macrolepida,10.2,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina maculata,4.3,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina peltata,5.5,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percina,Percina roanoka,3.5,Animalia,Chordata,Actinopterygii,Perciformes,Percidae
Percnohierax,Percnohierax leucorrhous,314.8,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Percnostola,Percnostola arenarum,22.95,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae
Percnostola,Percnostola lophotes,28.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae
Percocypris,Percocypris pingi,724.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Percocypris,Percocypris tchangi,140.2,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Percophis,Percophis brasiliensis,907.4,Animalia,Chordata,Actinopterygii,Perciformes,Percophidae
Percopsis,Percopsis transmontana,13.9,Animalia,Chordata,Actinopterygii,Percopsiformes,Percopsidae
Perdicula,Perdicula argoondah,64.99,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdicula,Perdicula asiatica,71.56,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdicula,Perdicula erythrorhyncha,72.53,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdicula,Perdicula manipurensis,70.82,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdix,Perdix dauurica,265.6,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdix,Perdix hodgsoniae,366.5,Animalia,Chordata,Aves,Galliformes,Phasianidae
Perdix,Perdix perdix,385.7,Animalia,Chordata,Aves,Galliformes,Phasianidae
Peregriana,Peregriana peregra,1.75,Animalia,Mollusca,Gastropoda,Hygrophila,Lymnaeidae
Pergalumna,Pergalumna nervosa,7.9e-05,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Galumnidae
Pergamasus,Pergamasus crassipes,0.000164,Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae
Pergamasus,Pergamasus norvegicus,0.0003021,Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae
Pergamasus,Pergamasus puerilis,6.942e-06,Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae
Pergamasus,Pergamasus quisquiliarum,0.0002042,Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae
Pergamasus,Pergamasus septentrionalis,0.0005518,Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae
Pericapritermes,Pericapritermes nitobei,0.0012,Animalia,Arthropoda,Insecta,Blattodea,Termitidae
Pericapritermes,Pericapritermes semarangi,0.0013,Animalia,Arthropoda,Insecta,Blattodea,Termitidae
Pericrocotus,Pericrocotus albifrons,10.82,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus brevirostris,16.5,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus cantonensis,17.93,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus cinnamomeus,8.8,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus divaricatus,24.3,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus erythropygius,10.81,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus ethologus,18.99,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus igneus,12.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus lansbergei,16.26,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus roseus,19.4,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus solaris,14.37,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus speciosus,23.3,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Pericrocotus,Pericrocotus tegimae,20.13,Animalia,Chordata,Aves,Passeriformes,Campephagidae
Peridinium,Peridinium cinctum,4.776e-08,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae
Peridinium,Peridinium limbatum,6.061e-08,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae
Peridinium,Peridinium wisconsinense,4.559e-08,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae
Perigonia,Perigonia lusca,0.5527,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae
Perimylops,Perimylops antarcticus,0.0145,Animalia,Arthropoda,Insecta,Coleoptera,Promecheilidae
Perimyotis,Perimyotis subflavus,6.296,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae
Peringia,Peringia ulvae,0.001343,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae
Periophthalmodon,Periophthalmodon schlosseri,486.9,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Periophthalmus,Periophthalmus argentilineatus,178.6,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Periophthalmus,Periophthalmus magnuspinnatus,9.9,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Periophthalmus,Periophthalmus novemradiatus,7.549,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Periparus,Periparus ater,9.589,Animalia,Chordata,Aves,Passeriformes,Paridae
Periparus,Periparus elegans,13.2,Animalia,Chordata,Aves,Passeriformes,Paridae
Periparus,Periparus rubidiventris,11.3,Animalia,Chordata,Aves,Passeriformes,Paridae
Periparus,Periparus rufonuchalis,12.6,Animalia,Chordata,Aves,Passeriformes,Paridae
Periparus,Periparus venustulus,11.31,Animalia,Chordata,Aves,Passeriformes,Paridae
Periplaneta,Periplaneta americana,0.865,Animalia,Arthropoda,Insecta,Blattodea,Blattidae
Periporphyrus,Periporphyrus erythromelas,48.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae
Perisoreus,Perisoreus canadensis,63.82,Animalia,Chordata,Aves,Passeriformes,Corvidae
Perisoreus,Perisoreus infaustus,84.88,Animalia,Chordata,Aves,Passeriformes,Corvidae
Perisoreus,Perisoreus internigrans,103.4,Animalia,Chordata,Aves,Passeriformes,Corvidae
Perissocephalus,Perissocephalus tricolor,345.2,Animalia,Chordata,Aves,Passeriformes,Cotingidae
Peristernia,Peristernia forskalii,0.56,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae
Perithemis,Perithemis tenera,0.061,Animalia,Arthropoda,Insecta,Odonata,Libellulidae
Perknaster,Perknaster fuscus,9.7,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae
Perknaster,Perknaster sladeni,0.35,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae
Perla,Perla bipunctata,0.05772,Animalia,Arthropoda,Insecta,Plecoptera,Perlidae
Perlodes,Perlodes microcephalus,0.104,Animalia,Arthropoda,Insecta,Plecoptera,Perlodidae
Perna,Perna perna,2.576,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae
Pernis,Pernis apivorus,626.4,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Pernis,Pernis celebensis,722.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Pernis,Pernis ptilorhynchus,989.3,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Pernis,Pernis steerei,722.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Perochirus,Perochirus ateles,14.27,Animalia,Chordata,Reptilia,Squamata,Gekkonidae
Perochirus,Perochirus guentheri,7.401,Animalia,Chordata,Reptilia,Squamata,Gekkonidae
Perochirus,Perochirus scutellatus,41.95,Animalia,Chordata,Reptilia,Squamata,Gekkonidae
Perodicticus,Perodicticus ibeanus,937.5,Animalia,Chordata,Mammalia,Primates,Lorisidae
Perodicticus,Perodicticus potto,1039.0,Animalia,Chordata,Mammalia,Primates,Lorisidae
Perognathus,Perognathus alticolus,24.0,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus amplus,11.74,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus fasciatus,11.39,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus flavescens,9.441,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus flavus,7.831,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus inornatus,10.12,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus longimembris,8.213,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus merriami,7.225,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Perognathus,Perognathus parvus,21.47,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae
Peromyscus,Peromyscus attwateri,28.43,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus aztecus,34.58,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus beatae,22.3,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus boylii,25.07,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus bullatus,38.79,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus californicus,44.48,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus caniceps,26.1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus cochrani,21.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus crinitus,16.6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus dickeyi,26.95,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus difficilis,27.99,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus eremicus,22.71,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus eva,22.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus fraterculus,23.02,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus furvus,33.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus gossypinus,28.82,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus grandis,69.18,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus gratus,27.32,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus guardia,27.72,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus guatemalensis,40.16,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus gymnotis,40.42,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus hooperi,36.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus interparietalis,25.92,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus keeni,24.57,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus leucopus,21.71,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus levipes,23.45,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus madrensis,40.45,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus maniculatus,21.32,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus mayensis,32.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus megalops,66.59,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus mekisturus,56.33,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus melanocarpus,59.75,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus melanophrys,40.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus melanurus,43.81,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus merriami,36.55,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus mexicanus,39.7,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus nasutus,28.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus nesodytes,65.1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus ochraventer,39.4,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus pectoralis,37.84,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus pembertoni,35.28,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus perfulvus,40.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus polionotus,13.14,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus polius,37.48,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus sagax,29.35,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus schmidlyi,21.4,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus sejugis,21.36,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus simulus,37.48,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus slevini,37.05,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus spicilegus,34.71,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus stephani,25.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus truei,25.88,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus winkelmanni,47.14,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus yucatanicus,27.26,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peromyscus,Peromyscus zarhynchus,40.42,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
Peropteryx,Peropteryx kappleri,9.557,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae
Peropteryx,Peropteryx leucoptera,8.267,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae
Peropteryx,Peropteryx pallidoptera,6.3,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae
Peropteryx,Peropteryx trinitatis,4.639,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae
Peroryctes,Peroryctes broadbenti,4800.0,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae
Peroryctes,Peroryctes raffrayana,820.6,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae
Perpolita,Perpolita hammonis,0.001775,Animalia,Mollusca,Gastropoda,Stylommatophora,Gastrodontidae
Persephona,Persephona lichtensteinii,6.99,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae
Persephona,Persephona punctata,24.55,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae
Perumytilus,Perumytilus purpuratus,2.52,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae
Pervagor,Pervagor janthinosoma,47.8,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae
Petalidium,Petalidium foliaceum,0.7405,Animalia,Arthropoda,Malacostraca,Decapoda,Petalidiumidae
Petaurillus,Petaurillus emiliae,13.5,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Petaurillus,Petaurillus hosei,34.73,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Petaurillus,Petaurillus kinlochii,36.98,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Petaurista,Petaurista alborufus,2668.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Petaurista,Petaurista elegans,1092.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
Petaurista,Petaurista hainana,1830.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae
